apple_id,dataset,harvest,Location,SACCBaum,PL.Code,Sorte,public_domain_label,public_subset
11.93.0.463_008_20211012_1356_46,Loc_1_2021,2021,Loc_1,11.93.0.463,14-001-2651,Lop002,Loc_1_2021,38-class Baseline Subset
11.93.0.585_001_20211012_1358_12,Loc_1_2021,2021,Loc_1,11.93.0.585,14-001-2651,Lop002,Loc_1_2021,38-class Baseline Subset
11.93.0.585_002_20211012_1358_18,Loc_1_2021,2021,Loc_1,11.93.0.585,14-001-2651,Lop002,Loc_1_2021,38-class Baseline Subset
11.93.0.585_003_20211012_1358_24,Loc_1_2021,2021,Loc_1,11.93.0.585,14-001-2651,Lop002,Loc_1_2021,38-class Baseline Subset
11.93.0.585_004_20211012_1358_32,Loc_1_2021,2021,Loc_1,11.93.0.585,14-001-2651,Lop002,Loc_1_2021,38-class Baseline Subset
11.93.0.585_005_20211012_1358_39,Loc_1_2021,2021,Loc_1,11.93.0.585,14-001-2651,Lop002,Loc_1_2021,38-class Baseline Subset
11.93.0.585_006_20211012_1358_48,Loc_1_2021,2021,Loc_1,11.93.0.585,14-001-2651,Lop002,Loc_1_2021,38-class Baseline Subset
11.93.0.585_007_20211012_1358_57,Loc_1_2021,2021,Loc_1,11.93.0.585,14-001-2651,Lop002,Loc_1_2021,38-class Baseline Subset
11.93.0.585_008_20211012_1359_04,Loc_1_2021,2021,Loc_1,11.93.0.585,14-001-2651,Lop002,Loc_1_2021,38-class Baseline Subset
11.93.0.1188_001_20210824_0902_47,Loc_1_2021,2021,Loc_1,11.93.0.1188,14-001-2722,Sole_di_Sarone,Loc_1_2021,38-class Baseline Subset
11.93.0.1188_002_20210824_0902_53,Loc_1_2021,2021,Loc_1,11.93.0.1188,14-001-2722,Sole_di_Sarone,Loc_1_2021,38-class Baseline Subset
11.93.0.1188_003_20210824_0903_00,Loc_1_2021,2021,Loc_1,11.93.0.1188,14-001-2722,Sole_di_Sarone,Loc_1_2021,38-class Baseline Subset
11.93.0.1188_004_20210824_0903_06,Loc_1_2021,2021,Loc_1,11.93.0.1188,14-001-2722,Sole_di_Sarone,Loc_1_2021,38-class Baseline Subset
11.93.0.1188_005_20210824_0903_13,Loc_1_2021,2021,Loc_1,11.93.0.1188,14-001-2722,Sole_di_Sarone,Loc_1_2021,38-class Baseline Subset
11.93.0.1188_006_20210824_0903_20,Loc_1_2021,2021,Loc_1,11.93.0.1188,14-001-2722,Sole_di_Sarone,Loc_1_2021,38-class Baseline Subset
11.93.0.1188_007_20210824_0903_28,Loc_1_2021,2021,Loc_1,11.93.0.1188,14-001-2722,Sole_di_Sarone,Loc_1_2021,38-class Baseline Subset
11.93.0.1188_008_20210824_0903_37,Loc_1_2021,2021,Loc_1,11.93.0.1188,14-001-2722,Sole_di_Sarone,Loc_1_2021,38-class Baseline Subset
11.93.0.64_001_20210824_0900_04,Loc_1_2021,2021,Loc_1,11.93.0.64,14-001-2722,Sole_di_Sarone,Loc_1_2021,38-class Baseline Subset
11.93.0.64_002_20210824_0900_10,Loc_1_2021,2021,Loc_1,11.93.0.64,14-001-2722,Sole_di_Sarone,Loc_1_2021,38-class Baseline Subset
11.93.0.64_003_20210824_0900_18,Loc_1_2021,2021,Loc_1,11.93.0.64,14-001-2722,Sole_di_Sarone,Loc_1_2021,38-class Baseline Subset
11.93.0.64_004_20210824_0900_26,Loc_1_2021,2021,Loc_1,11.93.0.64,14-001-2722,Sole_di_Sarone,Loc_1_2021,38-class Baseline Subset
11.93.0.64_005_20210824_0900_32,Loc_1_2021,2021,Loc_1,11.93.0.64,14-001-2722,Sole_di_Sarone,Loc_1_2021,38-class Baseline Subset
11.93.0.64_006_20210824_0900_43,Loc_1_2021,2021,Loc_1,11.93.0.64,14-001-2722,Sole_di_Sarone,Loc_1_2021,38-class Baseline Subset
11.93.0.64_007_20210824_0900_50,Loc_1_2021,2021,Loc_1,11.93.0.64,14-001-2722,Sole_di_Sarone,Loc_1_2021,38-class Baseline Subset
11.93.0.64_008_20210824_0900_56,Loc_1_2021,2021,Loc_1,11.93.0.64,14-001-2722,Sole_di_Sarone,Loc_1_2021,38-class Baseline Subset
11.93.0.806_001_20210824_0901_16,Loc_1_2021,2021,Loc_1,11.93.0.806,14-001-2722,Sole_di_Sarone,Loc_1_2021,38-class Baseline Subset
11.93.0.806_002_20210824_0901_22,Loc_1_2021,2021,Loc_1,11.93.0.806,14-001-2722,Sole_di_Sarone,Loc_1_2021,38-class Baseline Subset
11.93.0.806_003_20210824_0901_29,Loc_1_2021,2021,Loc_1,11.93.0.806,14-001-2722,Sole_di_Sarone,Loc_1_2021,38-class Baseline Subset
11.93.0.806_004_20210824_0901_40,Loc_1_2021,2021,Loc_1,11.93.0.806,14-001-2722,Sole_di_Sarone,Loc_1_2021,38-class Baseline Subset
11.93.0.806_005_20210824_0901_46,Loc_1_2021,2021,Loc_1,11.93.0.806,14-001-2722,Sole_di_Sarone,Loc_1_2021,38-class Baseline Subset
11.93.0.806_006_20210824_0901_57,Loc_1_2021,2021,Loc_1,11.93.0.806,14-001-2722,Sole_di_Sarone,Loc_1_2021,38-class Baseline Subset
11.93.0.806_007_20210824_0902_03,Loc_1_2021,2021,Loc_1,11.93.0.806,14-001-2722,Sole_di_Sarone,Loc_1_2021,38-class Baseline Subset
11.93.0.806_008_20210824_0902_09,Loc_1_2021,2021,Loc_1,11.93.0.806,14-001-2722,Sole_di_Sarone,Loc_1_2021,38-class Baseline Subset
11.93.0.806_009_20210824_0902_19,Loc_1_2021,2021,Loc_1,11.93.0.806,14-001-2722,Sole_di_Sarone,Loc_1_2021,38-class Baseline Subset
11.93.0.1060_001_20211025_0837_06,Loc_1_2021,2021,Loc_1,11.93.0.1060,14-001-2748,Iduna,Loc_1_2021,38-class Baseline Subset
11.93.0.1060_002_20211025_0837_14,Loc_1_2021,2021,Loc_1,11.93.0.1060,14-001-2748,Iduna,Loc_1_2021,38-class Baseline Subset
11.93.0.1060_003_20211025_0837_20,Loc_1_2021,2021,Loc_1,11.93.0.1060,14-001-2748,Iduna,Loc_1_2021,38-class Baseline Subset
11.93.0.1060_004_20211025_0837_30,Loc_1_2021,2021,Loc_1,11.93.0.1060,14-001-2748,Iduna,Loc_1_2021,38-class Baseline Subset
11.93.0.1060_005_20211025_0837_36,Loc_1_2021,2021,Loc_1,11.93.0.1060,14-001-2748,Iduna,Loc_1_2021,38-class Baseline Subset
11.93.0.1060_006_20211025_0837_44,Loc_1_2021,2021,Loc_1,11.93.0.1060,14-001-2748,Iduna,Loc_1_2021,38-class Baseline Subset
11.93.0.1060_007_20211025_0837_50,Loc_1_2021,2021,Loc_1,11.93.0.1060,14-001-2748,Iduna,Loc_1_2021,38-class Baseline Subset
11.93.0.1060_008_20211025_0837_58,Loc_1_2021,2021,Loc_1,11.93.0.1060,14-001-2748,Iduna,Loc_1_2021,38-class Baseline Subset
11.93.0.1176_001_20211025_0841_55,Loc_1_2021,2021,Loc_1,11.93.0.1176,14-001-2748,Iduna,Loc_1_2021,38-class Baseline Subset
11.93.0.1176_002_20211025_0842_02,Loc_1_2021,2021,Loc_1,11.93.0.1176,14-001-2748,Iduna,Loc_1_2021,38-class Baseline Subset
11.93.0.1176_003_20211025_0842_09,Loc_1_2021,2021,Loc_1,11.93.0.1176,14-001-2748,Iduna,Loc_1_2021,38-class Baseline Subset
11.93.0.1176_004_20211025_0842_16,Loc_1_2021,2021,Loc_1,11.93.0.1176,14-001-2748,Iduna,Loc_1_2021,38-class Baseline Subset
11.93.0.1176_005_20211025_0842_24,Loc_1_2021,2021,Loc_1,11.93.0.1176,14-001-2748,Iduna,Loc_1_2021,38-class Baseline Subset
11.93.0.1176_006_20211025_0842_31,Loc_1_2021,2021,Loc_1,11.93.0.1176,14-001-2748,Iduna,Loc_1_2021,38-class Baseline Subset
11.93.0.1176_007_20211025_0842_39,Loc_1_2021,2021,Loc_1,11.93.0.1176,14-001-2748,Iduna,Loc_1_2021,38-class Baseline Subset
11.93.0.1176_008_20211025_0842_47,Loc_1_2021,2021,Loc_1,11.93.0.1176,14-001-2748,Iduna,Loc_1_2021,38-class Baseline Subset
11.93.0.42_001_20211025_0838_17,Loc_1_2021,2021,Loc_1,11.93.0.42,14-001-2748,Iduna,Loc_1_2021,38-class Baseline Subset
11.93.0.42_002_20211025_0838_24,Loc_1_2021,2021,Loc_1,11.93.0.42,14-001-2748,Iduna,Loc_1_2021,38-class Baseline Subset
11.93.0.42_003_20211025_0838_31,Loc_1_2021,2021,Loc_1,11.93.0.42,14-001-2748,Iduna,Loc_1_2021,38-class Baseline Subset
11.93.0.42_004_20211025_0838_37,Loc_1_2021,2021,Loc_1,11.93.0.42,14-001-2748,Iduna,Loc_1_2021,38-class Baseline Subset
11.93.0.42_005_20211025_0838_45,Loc_1_2021,2021,Loc_1,11.93.0.42,14-001-2748,Iduna,Loc_1_2021,38-class Baseline Subset
11.93.0.42_006_20211025_0838_52,Loc_1_2021,2021,Loc_1,11.93.0.42,14-001-2748,Iduna,Loc_1_2021,38-class Baseline Subset
11.93.0.42_007_20211025_0838_59,Loc_1_2021,2021,Loc_1,11.93.0.42,14-001-2748,Iduna,Loc_1_2021,38-class Baseline Subset
11.93.0.42_008_20211025_0839_06,Loc_1_2021,2021,Loc_1,11.93.0.42,14-001-2748,Iduna,Loc_1_2021,38-class Baseline Subset
11.93.0.1198_001_20211012_0721_24,Loc_1_2021,2021,Loc_1,11.93.0.1198,14-001-2791,Renetta_grigia,Loc_1_2021,38-class Baseline Subset
11.93.0.1198_002_20211012_0721_34,Loc_1_2021,2021,Loc_1,11.93.0.1198,14-001-2791,Renetta_grigia,Loc_1_2021,38-class Baseline Subset
11.93.0.1198_003_20211012_0721_40,Loc_1_2021,2021,Loc_1,11.93.0.1198,14-001-2791,Renetta_grigia,Loc_1_2021,38-class Baseline Subset
11.93.0.1198_004_20211012_0721_47,Loc_1_2021,2021,Loc_1,11.93.0.1198,14-001-2791,Renetta_grigia,Loc_1_2021,38-class Baseline Subset
11.93.0.1198_005_20211012_0721_55,Loc_1_2021,2021,Loc_1,11.93.0.1198,14-001-2791,Renetta_grigia,Loc_1_2021,38-class Baseline Subset
11.93.0.1198_006_20211012_0722_03,Loc_1_2021,2021,Loc_1,11.93.0.1198,14-001-2791,Renetta_grigia,Loc_1_2021,38-class Baseline Subset
11.93.0.1198_007_20211012_0722_10,Loc_1_2021,2021,Loc_1,11.93.0.1198,14-001-2791,Renetta_grigia,Loc_1_2021,38-class Baseline Subset
11.93.0.1198_008_20211012_0722_18,Loc_1_2021,2021,Loc_1,11.93.0.1198,14-001-2791,Renetta_grigia,Loc_1_2021,38-class Baseline Subset
11.93.0.160_001_20211012_0723_50,Loc_1_2021,2021,Loc_1,11.93.0.160,14-001-2791,Renetta_grigia,Loc_1_2021,38-class Baseline Subset
11.93.0.160_002_20211012_0723_57,Loc_1_2021,2021,Loc_1,11.93.0.160,14-001-2791,Renetta_grigia,Loc_1_2021,38-class Baseline Subset
11.93.0.160_003_20211012_0724_04,Loc_1_2021,2021,Loc_1,11.93.0.160,14-001-2791,Renetta_grigia,Loc_1_2021,38-class Baseline Subset
11.93.0.160_004_20211012_0724_13,Loc_1_2021,2021,Loc_1,11.93.0.160,14-001-2791,Renetta_grigia,Loc_1_2021,38-class Baseline Subset
11.93.0.160_005_20211012_0724_20,Loc_1_2021,2021,Loc_1,11.93.0.160,14-001-2791,Renetta_grigia,Loc_1_2021,38-class Baseline Subset
11.93.0.160_006_20211012_0724_27,Loc_1_2021,2021,Loc_1,11.93.0.160,14-001-2791,Renetta_grigia,Loc_1_2021,38-class Baseline Subset
11.93.0.160_007_20211012_0724_34,Loc_1_2021,2021,Loc_1,11.93.0.160,14-001-2791,Renetta_grigia,Loc_1_2021,38-class Baseline Subset
11.93.0.160_008_20211012_0724_41,Loc_1_2021,2021,Loc_1,11.93.0.160,14-001-2791,Renetta_grigia,Loc_1_2021,38-class Baseline Subset
11.93.0.993_001_20211012_0722_34,Loc_1_2021,2021,Loc_1,11.93.0.993,14-001-2791,Renetta_grigia,Loc_1_2021,38-class Baseline Subset
11.93.0.993_002_20211012_0722_42,Loc_1_2021,2021,Loc_1,11.93.0.993,14-001-2791,Renetta_grigia,Loc_1_2021,38-class Baseline Subset
11.93.0.993_003_20211012_0722_52,Loc_1_2021,2021,Loc_1,11.93.0.993,14-001-2791,Renetta_grigia,Loc_1_2021,38-class Baseline Subset
11.93.0.993_004_20211012_0723_01,Loc_1_2021,2021,Loc_1,11.93.0.993,14-001-2791,Renetta_grigia,Loc_1_2021,38-class Baseline Subset
11.93.0.993_005_20211012_0723_07,Loc_1_2021,2021,Loc_1,11.93.0.993,14-001-2791,Renetta_grigia,Loc_1_2021,38-class Baseline Subset
11.93.0.993_006_20211012_0723_16,Loc_1_2021,2021,Loc_1,11.93.0.993,14-001-2791,Renetta_grigia,Loc_1_2021,38-class Baseline Subset
11.93.0.993_007_20211012_0723_23,Loc_1_2021,2021,Loc_1,11.93.0.993,14-001-2791,Renetta_grigia,Loc_1_2021,38-class Baseline Subset
11.93.0.993_008_20211012_0723_34,Loc_1_2021,2021,Loc_1,11.93.0.993,14-001-2791,Renetta_grigia,Loc_1_2021,38-class Baseline Subset
11.93.0.271_001_20211019_0916_16,Loc_1_2021,2021,Loc_1,11.93.0.271,14-001-2860,Prob._Locale,Loc_1_2021,38-class Baseline Subset
11.93.0.271_002_20211019_0916_34,Loc_1_2021,2021,Loc_1,11.93.0.271,14-001-2860,Prob._Locale,Loc_1_2021,38-class Baseline Subset
11.93.0.271_003_20211019_0916_45,Loc_1_2021,2021,Loc_1,11.93.0.271,14-001-2860,Prob._Locale,Loc_1_2021,38-class Baseline Subset
11.93.0.271_004_20211019_0916_52,Loc_1_2021,2021,Loc_1,11.93.0.271,14-001-2860,Prob._Locale,Loc_1_2021,38-class Baseline Subset
11.93.0.271_005_20211019_0916_58,Loc_1_2021,2021,Loc_1,11.93.0.271,14-001-2860,Prob._Locale,Loc_1_2021,38-class Baseline Subset
11.93.0.271_007_20211019_0917_16,Loc_1_2021,2021,Loc_1,11.93.0.271,14-001-2860,Prob._Locale,Loc_1_2021,38-class Baseline Subset
11.93.0.271_007_20211019_0918_54,Loc_1_2021,2021,Loc_1,11.93.0.271,14-001-2860,Prob._Locale,Loc_1_2021,38-class Baseline Subset
11.93.0.271_008_20211019_0919_04,Loc_1_2021,2021,Loc_1,11.93.0.271,14-001-2860,Prob._Locale,Loc_1_2021,38-class Baseline Subset
11.93.0.369_001_20211019_0919_23,Loc_1_2021,2021,Loc_1,11.93.0.369,14-001-2860,Prob._Locale,Loc_1_2021,38-class Baseline Subset
11.93.0.369_002_20211019_0919_34,Loc_1_2021,2021,Loc_1,11.93.0.369,14-001-2860,Prob._Locale,Loc_1_2021,38-class Baseline Subset
11.93.0.369_003_20211019_0919_41,Loc_1_2021,2021,Loc_1,11.93.0.369,14-001-2860,Prob._Locale,Loc_1_2021,38-class Baseline Subset
11.93.0.369_004_20211019_0919_59,Loc_1_2021,2021,Loc_1,11.93.0.369,14-001-2860,Prob._Locale,Loc_1_2021,38-class Baseline Subset
11.93.0.369_005_20211019_0920_07,Loc_1_2021,2021,Loc_1,11.93.0.369,14-001-2860,Prob._Locale,Loc_1_2021,38-class Baseline Subset
11.93.0.369_006_20211019_0920_13,Loc_1_2021,2021,Loc_1,11.93.0.369,14-001-2860,Prob._Locale,Loc_1_2021,38-class Baseline Subset
11.93.0.369_007_20211019_0920_27,Loc_1_2021,2021,Loc_1,11.93.0.369,14-001-2860,Prob._Locale,Loc_1_2021,38-class Baseline Subset
11.93.0.369_008_20211019_0920_35,Loc_1_2021,2021,Loc_1,11.93.0.369,14-001-2860,Prob._Locale,Loc_1_2021,38-class Baseline Subset
11.93.0.619_001_20211019_0915_13,Loc_1_2021,2021,Loc_1,11.93.0.619,14-001-2860,Prob._Locale,Loc_1_2021,38-class Baseline Subset
11.93.0.619_002_20211019_0915_19,Loc_1_2021,2021,Loc_1,11.93.0.619,14-001-2860,Prob._Locale,Loc_1_2021,38-class Baseline Subset
11.93.0.619_003_20211019_0915_26,Loc_1_2021,2021,Loc_1,11.93.0.619,14-001-2860,Prob._Locale,Loc_1_2021,38-class Baseline Subset
11.93.0.619_004_20211019_0915_33,Loc_1_2021,2021,Loc_1,11.93.0.619,14-001-2860,Prob._Locale,Loc_1_2021,38-class Baseline Subset
11.93.0.619_005_20211019_0915_40,Loc_1_2021,2021,Loc_1,11.93.0.619,14-001-2860,Prob._Locale,Loc_1_2021,38-class Baseline Subset
11.93.0.619_006_20211019_0915_48,Loc_1_2021,2021,Loc_1,11.93.0.619,14-001-2860,Prob._Locale,Loc_1_2021,38-class Baseline Subset
11.93.0.619_007_20211019_0915_54,Loc_1_2021,2021,Loc_1,11.93.0.619,14-001-2860,Prob._Locale,Loc_1_2021,38-class Baseline Subset
11.93.0.619_008_20211019_0916_01,Loc_1_2021,2021,Loc_1,11.93.0.619,14-001-2860,Prob._Locale,Loc_1_2021,38-class Baseline Subset
11.93.0.1183_001_20211025_0746_24,Loc_1_2021,2021,Loc_1,11.93.0.1183,14-001-3019,Rustica,Loc_1_2021,38-class Baseline Subset
11.93.0.1183_002_20211025_0746_33,Loc_1_2021,2021,Loc_1,11.93.0.1183,14-001-3019,Rustica,Loc_1_2021,38-class Baseline Subset
11.93.0.1183_003_20211025_0746_44,Loc_1_2021,2021,Loc_1,11.93.0.1183,14-001-3019,Rustica,Loc_1_2021,38-class Baseline Subset
11.93.0.1183_004_20211025_0746_53,Loc_1_2021,2021,Loc_1,11.93.0.1183,14-001-3019,Rustica,Loc_1_2021,38-class Baseline Subset
11.93.0.1183_005_20211025_0747_05,Loc_1_2021,2021,Loc_1,11.93.0.1183,14-001-3019,Rustica,Loc_1_2021,38-class Baseline Subset
11.93.0.1183_006_20211025_0747_17,Loc_1_2021,2021,Loc_1,11.93.0.1183,14-001-3019,Rustica,Loc_1_2021,38-class Baseline Subset
11.93.0.1183_007_20211025_0747_25,Loc_1_2021,2021,Loc_1,11.93.0.1183,14-001-3019,Rustica,Loc_1_2021,38-class Baseline Subset
11.93.0.1183_008_20211025_0747_34,Loc_1_2021,2021,Loc_1,11.93.0.1183,14-001-3019,Rustica,Loc_1_2021,38-class Baseline Subset
11.93.0.739_001_20211025_0744_56,Loc_1_2021,2021,Loc_1,11.93.0.739,14-001-3019,Rustica,Loc_1_2021,38-class Baseline Subset
11.93.0.739_002_20211025_0745_06,Loc_1_2021,2021,Loc_1,11.93.0.739,14-001-3019,Rustica,Loc_1_2021,38-class Baseline Subset
11.93.0.739_003_20211025_0745_14,Loc_1_2021,2021,Loc_1,11.93.0.739,14-001-3019,Rustica,Loc_1_2021,38-class Baseline Subset
11.93.0.739_004_20211025_0745_23,Loc_1_2021,2021,Loc_1,11.93.0.739,14-001-3019,Rustica,Loc_1_2021,38-class Baseline Subset
11.93.0.739_005_20211025_0745_39,Loc_1_2021,2021,Loc_1,11.93.0.739,14-001-3019,Rustica,Loc_1_2021,38-class Baseline Subset
11.93.0.739_006_20211025_0745_47,Loc_1_2021,2021,Loc_1,11.93.0.739,14-001-3019,Rustica,Loc_1_2021,38-class Baseline Subset
11.93.0.739_007_20211025_0745_55,Loc_1_2021,2021,Loc_1,11.93.0.739,14-001-3019,Rustica,Loc_1_2021,38-class Baseline Subset
11.93.0.739_008_20211025_0746_02,Loc_1_2021,2021,Loc_1,11.93.0.739,14-001-3019,Rustica,Loc_1_2021,38-class Baseline Subset
11.93.0.767_001_20211025_0749_31,Loc_1_2021,2021,Loc_1,11.93.0.767,14-001-3019,Rustica,Loc_1_2021,38-class Baseline Subset
11.93.0.767_002_20211025_0749_38,Loc_1_2021,2021,Loc_1,11.93.0.767,14-001-3019,Rustica,Loc_1_2021,38-class Baseline Subset
11.93.0.767_003_20211025_0749_44,Loc_1_2021,2021,Loc_1,11.93.0.767,14-001-3019,Rustica,Loc_1_2021,38-class Baseline Subset
11.93.0.767_004_20211025_0749_51,Loc_1_2021,2021,Loc_1,11.93.0.767,14-001-3019,Rustica,Loc_1_2021,38-class Baseline Subset
11.93.0.767_005_20211025_0750_03,Loc_1_2021,2021,Loc_1,11.93.0.767,14-001-3019,Rustica,Loc_1_2021,38-class Baseline Subset
11.93.0.767_006_20211025_0750_10,Loc_1_2021,2021,Loc_1,11.93.0.767,14-001-3019,Rustica,Loc_1_2021,38-class Baseline Subset
11.93.0.767_007_20211025_0750_18,Loc_1_2021,2021,Loc_1,11.93.0.767,14-001-3019,Rustica,Loc_1_2021,38-class Baseline Subset
11.93.0.767_008_20211025_0750_27,Loc_1_2021,2021,Loc_1,11.93.0.767,14-001-3019,Rustica,Loc_1_2021,38-class Baseline Subset
11.93.0.1102_001_20211012_1412_00,Loc_1_2021,2021,Loc_1,11.93.0.1102,14-001-3234,ACW_13490,Loc_1_2021,38-class Baseline Subset
11.93.0.1102_002_20211012_1412_06,Loc_1_2021,2021,Loc_1,11.93.0.1102,14-001-3234,ACW_13490,Loc_1_2021,38-class Baseline Subset
11.93.0.1102_003_20211012_1412_13,Loc_1_2021,2021,Loc_1,11.93.0.1102,14-001-3234,ACW_13490,Loc_1_2021,38-class Baseline Subset
11.93.0.1102_004_20211012_1412_27,Loc_1_2021,2021,Loc_1,11.93.0.1102,14-001-3234,ACW_13490,Loc_1_2021,38-class Baseline Subset
11.93.0.1102_005_20211012_1412_34,Loc_1_2021,2021,Loc_1,11.93.0.1102,14-001-3234,ACW_13490,Loc_1_2021,38-class Baseline Subset
11.93.0.1102_006_20211012_1412_44,Loc_1_2021,2021,Loc_1,11.93.0.1102,14-001-3234,ACW_13490,Loc_1_2021,38-class Baseline Subset
11.93.0.1102_007_20211012_1412_51,Loc_1_2021,2021,Loc_1,11.93.0.1102,14-001-3234,ACW_13490,Loc_1_2021,38-class Baseline Subset
11.93.0.1102_008_20211012_1412_59,Loc_1_2021,2021,Loc_1,11.93.0.1102,14-001-3234,ACW_13490,Loc_1_2021,38-class Baseline Subset
11.93.0.540_001_20211012_1410_43,Loc_1_2021,2021,Loc_1,11.93.0.540,14-001-3234,ACW_13490,Loc_1_2021,38-class Baseline Subset
11.93.0.540_002_20211012_1410_51,Loc_1_2021,2021,Loc_1,11.93.0.540,14-001-3234,ACW_13490,Loc_1_2021,38-class Baseline Subset
11.93.0.540_003_20211012_1410_59,Loc_1_2021,2021,Loc_1,11.93.0.540,14-001-3234,ACW_13490,Loc_1_2021,38-class Baseline Subset
11.93.0.540_004_20211012_1411_06,Loc_1_2021,2021,Loc_1,11.93.0.540,14-001-3234,ACW_13490,Loc_1_2021,38-class Baseline Subset
11.93.0.540_005_20211012_1411_13,Loc_1_2021,2021,Loc_1,11.93.0.540,14-001-3234,ACW_13490,Loc_1_2021,38-class Baseline Subset
11.93.0.540_006_20211012_1411_21,Loc_1_2021,2021,Loc_1,11.93.0.540,14-001-3234,ACW_13490,Loc_1_2021,38-class Baseline Subset
11.93.0.540_007_20211012_1411_28,Loc_1_2021,2021,Loc_1,11.93.0.540,14-001-3234,ACW_13490,Loc_1_2021,38-class Baseline Subset
11.93.0.540_008_20211012_1411_41,Loc_1_2021,2021,Loc_1,11.93.0.540,14-001-3234,ACW_13490,Loc_1_2021,38-class Baseline Subset
11.93.0.712_001_20211012_1413_16,Loc_1_2021,2021,Loc_1,11.93.0.712,14-001-3234,ACW_13490,Loc_1_2021,38-class Baseline Subset
11.93.0.712_002_20211012_1413_23,Loc_1_2021,2021,Loc_1,11.93.0.712,14-001-3234,ACW_13490,Loc_1_2021,38-class Baseline Subset
11.93.0.712_003_20211012_1413_38,Loc_1_2021,2021,Loc_1,11.93.0.712,14-001-3234,ACW_13490,Loc_1_2021,38-class Baseline Subset
11.93.0.712_004_20211012_1413_45,Loc_1_2021,2021,Loc_1,11.93.0.712,14-001-3234,ACW_13490,Loc_1_2021,38-class Baseline Subset
11.93.0.712_005_20211012_1413_53,Loc_1_2021,2021,Loc_1,11.93.0.712,14-001-3234,ACW_13490,Loc_1_2021,38-class Baseline Subset
11.93.0.712_006_20211012_1414_01,Loc_1_2021,2021,Loc_1,11.93.0.712,14-001-3234,ACW_13490,Loc_1_2021,38-class Baseline Subset
11.93.0.712_007_20211012_1414_08,Loc_1_2021,2021,Loc_1,11.93.0.712,14-001-3234,ACW_13490,Loc_1_2021,38-class Baseline Subset
11.93.0.712_008_20211012_1414_15,Loc_1_2021,2021,Loc_1,11.93.0.712,14-001-3234,ACW_13490,Loc_1_2021,38-class Baseline Subset
11.93.0.571_001_20211019_1142_33,Loc_1_2021,2021,Loc_1,11.93.0.571,14-001-3237,ACW_16426,Loc_1_2021,38-class Baseline Subset
11.93.0.571_002_20211019_1142_49,Loc_1_2021,2021,Loc_1,11.93.0.571,14-001-3237,ACW_16426,Loc_1_2021,38-class Baseline Subset
11.93.0.571_003_20211019_1142_58,Loc_1_2021,2021,Loc_1,11.93.0.571,14-001-3237,ACW_16426,Loc_1_2021,38-class Baseline Subset
11.93.0.571_004_20211019_1143_06,Loc_1_2021,2021,Loc_1,11.93.0.571,14-001-3237,ACW_16426,Loc_1_2021,38-class Baseline Subset
11.93.0.571_005_20211019_1143_14,Loc_1_2021,2021,Loc_1,11.93.0.571,14-001-3237,ACW_16426,Loc_1_2021,38-class Baseline Subset
11.93.0.571_006_20211019_1143_22,Loc_1_2021,2021,Loc_1,11.93.0.571,14-001-3237,ACW_16426,Loc_1_2021,38-class Baseline Subset
11.93.0.571_007_20211019_1143_30,Loc_1_2021,2021,Loc_1,11.93.0.571,14-001-3237,ACW_16426,Loc_1_2021,38-class Baseline Subset
11.93.0.571_008_20211019_1143_37,Loc_1_2021,2021,Loc_1,11.93.0.571,14-001-3237,ACW_16426,Loc_1_2021,38-class Baseline Subset
11.93.0.743_001_20211019_1139_52,Loc_1_2021,2021,Loc_1,11.93.0.743,14-001-3237,ACW_16426,Loc_1_2021,38-class Baseline Subset
11.93.0.743_002_20211019_1140_04,Loc_1_2021,2021,Loc_1,11.93.0.743,14-001-3237,ACW_16426,Loc_1_2021,38-class Baseline Subset
11.93.0.743_003_20211019_1140_13,Loc_1_2021,2021,Loc_1,11.93.0.743,14-001-3237,ACW_16426,Loc_1_2021,38-class Baseline Subset
11.93.0.743_004_20211019_1140_20,Loc_1_2021,2021,Loc_1,11.93.0.743,14-001-3237,ACW_16426,Loc_1_2021,38-class Baseline Subset
11.93.0.743_005_20211019_1140_31,Loc_1_2021,2021,Loc_1,11.93.0.743,14-001-3237,ACW_16426,Loc_1_2021,38-class Baseline Subset
11.93.0.743_006_20211019_1140_39,Loc_1_2021,2021,Loc_1,11.93.0.743,14-001-3237,ACW_16426,Loc_1_2021,38-class Baseline Subset
11.93.0.743_007_20211019_1140_46,Loc_1_2021,2021,Loc_1,11.93.0.743,14-001-3237,ACW_16426,Loc_1_2021,38-class Baseline Subset
11.93.0.743_008_20211019_1141_02,Loc_1_2021,2021,Loc_1,11.93.0.743,14-001-3237,ACW_16426,Loc_1_2021,38-class Baseline Subset
11.93.0.971_001_20211019_1141_18,Loc_1_2021,2021,Loc_1,11.93.0.971,14-001-3237,ACW_16426,Loc_1_2021,38-class Baseline Subset
11.93.0.971_002_20211019_1141_25,Loc_1_2021,2021,Loc_1,11.93.0.971,14-001-3237,ACW_16426,Loc_1_2021,38-class Baseline Subset
11.93.0.971_003_20211019_1141_34,Loc_1_2021,2021,Loc_1,11.93.0.971,14-001-3237,ACW_16426,Loc_1_2021,38-class Baseline Subset
11.93.0.971_004_20211019_1141_42,Loc_1_2021,2021,Loc_1,11.93.0.971,14-001-3237,ACW_16426,Loc_1_2021,38-class Baseline Subset
