fold,apple_id,PL.Code,tree_id,role,split_strategy,n_trees_for_class,heldout_tree_id,class_apples,class_tree_apples_min,class_tree_apples_max
2,11.93.0.394_007_20211019_0734_36,14-001-3244,11.93.0.394,train_val,strict_loto,3,11.93.0.92,24,8,8
2,11.93.0.394_008_20211019_0734_46,14-001-3244,11.93.0.394,train_val,strict_loto,3,11.93.0.92,24,8,8
2,11.93.0.92_001_20211019_0732_18,14-001-3244,11.93.0.92,test,strict_loto,3,11.93.0.92,24,8,8
2,11.93.0.92_002_20211019_0732_25,14-001-3244,11.93.0.92,test,strict_loto,3,11.93.0.92,24,8,8
2,11.93.0.92_003_20211019_0732_33,14-001-3244,11.93.0.92,test,strict_loto,3,11.93.0.92,24,8,8
2,11.93.0.92_004_20211019_0732_47,14-001-3244,11.93.0.92,test,strict_loto,3,11.93.0.92,24,8,8
2,11.93.0.92_005_20211019_0732_55,14-001-3244,11.93.0.92,test,strict_loto,3,11.93.0.92,24,8,8
2,11.93.0.92_006_20211019_0733_03,14-001-3244,11.93.0.92,test,strict_loto,3,11.93.0.92,24,8,8
2,11.93.0.92_007_20211019_0733_10,14-001-3244,11.93.0.92,test,strict_loto,3,11.93.0.92,24,8,8
2,11.93.0.92_008_20211019_0733_19,14-001-3244,11.93.0.92,test,strict_loto,3,11.93.0.92,24,8,8
0,11.93.0.854_001_20211025_0825_34,14-001-3245,11.93.0.854,test,strict_loto,3,11.93.0.854,24,8,8
0,11.93.0.854_002_20211025_0825_41,14-001-3245,11.93.0.854,test,strict_loto,3,11.93.0.854,24,8,8
0,11.93.0.854_003_20211025_0825_48,14-001-3245,11.93.0.854,test,strict_loto,3,11.93.0.854,24,8,8
0,11.93.0.854_004_20211025_0825_56,14-001-3245,11.93.0.854,test,strict_loto,3,11.93.0.854,24,8,8
0,11.93.0.854_005_20211025_0826_04,14-001-3245,11.93.0.854,test,strict_loto,3,11.93.0.854,24,8,8
0,11.93.0.854_006_20211025_0826_13,14-001-3245,11.93.0.854,test,strict_loto,3,11.93.0.854,24,8,8
0,11.93.0.854_007_20211025_0826_26,14-001-3245,11.93.0.854,test,strict_loto,3,11.93.0.854,24,8,8
0,11.93.0.854_008_20211025_0826_34,14-001-3245,11.93.0.854,test,strict_loto,3,11.93.0.854,24,8,8
0,11.93.0.962_001_20211025_0828_23,14-001-3245,11.93.0.962,train_val,strict_loto,3,11.93.0.854,24,8,8
0,11.93.0.962_002_20211025_0828_30,14-001-3245,11.93.0.962,train_val,strict_loto,3,11.93.0.854,24,8,8
0,11.93.0.962_003_20211025_0828_39,14-001-3245,11.93.0.962,train_val,strict_loto,3,11.93.0.854,24,8,8
0,11.93.0.962_004_20211025_0828_47,14-001-3245,11.93.0.962,train_val,strict_loto,3,11.93.0.854,24,8,8
0,11.93.0.962_005_20211025_0828_56,14-001-3245,11.93.0.962,train_val,strict_loto,3,11.93.0.854,24,8,8
0,11.93.0.962_006_20211025_0829_04,14-001-3245,11.93.0.962,train_val,strict_loto,3,11.93.0.854,24,8,8
0,11.93.0.962_007_20211025_0829_11,14-001-3245,11.93.0.962,train_val,strict_loto,3,11.93.0.854,24,8,8
0,11.93.0.962_008_20211025_0829_18,14-001-3245,11.93.0.962,train_val,strict_loto,3,11.93.0.854,24,8,8
0,11.93.0.976_001_20211025_0827_01,14-001-3245,11.93.0.976,train_val,strict_loto,3,11.93.0.854,24,8,8
0,11.93.0.976_002_20211025_0827_09,14-001-3245,11.93.0.976,train_val,strict_loto,3,11.93.0.854,24,8,8
0,11.93.0.976_003_20211025_0827_16,14-001-3245,11.93.0.976,train_val,strict_loto,3,11.93.0.854,24,8,8
0,11.93.0.976_004_20211025_0827_24,14-001-3245,11.93.0.976,train_val,strict_loto,3,11.93.0.854,24,8,8
0,11.93.0.976_005_20211025_0827_31,14-001-3245,11.93.0.976,train_val,strict_loto,3,11.93.0.854,24,8,8
0,11.93.0.976_006_20211025_0827_40,14-001-3245,11.93.0.976,train_val,strict_loto,3,11.93.0.854,24,8,8
0,11.93.0.976_007_20211025_0827_47,14-001-3245,11.93.0.976,train_val,strict_loto,3,11.93.0.854,24,8,8
0,11.93.0.976_008_20211025_0828_04,14-001-3245,11.93.0.976,train_val,strict_loto,3,11.93.0.854,24,8,8
1,11.93.0.854_001_20211025_0825_34,14-001-3245,11.93.0.854,train_val,strict_loto,3,11.93.0.962,24,8,8
1,11.93.0.854_002_20211025_0825_41,14-001-3245,11.93.0.854,train_val,strict_loto,3,11.93.0.962,24,8,8
1,11.93.0.854_003_20211025_0825_48,14-001-3245,11.93.0.854,train_val,strict_loto,3,11.93.0.962,24,8,8
1,11.93.0.854_004_20211025_0825_56,14-001-3245,11.93.0.854,train_val,strict_loto,3,11.93.0.962,24,8,8
1,11.93.0.854_005_20211025_0826_04,14-001-3245,11.93.0.854,train_val,strict_loto,3,11.93.0.962,24,8,8
1,11.93.0.854_006_20211025_0826_13,14-001-3245,11.93.0.854,train_val,strict_loto,3,11.93.0.962,24,8,8
1,11.93.0.854_007_20211025_0826_26,14-001-3245,11.93.0.854,train_val,strict_loto,3,11.93.0.962,24,8,8
1,11.93.0.854_008_20211025_0826_34,14-001-3245,11.93.0.854,train_val,strict_loto,3,11.93.0.962,24,8,8
1,11.93.0.962_001_20211025_0828_23,14-001-3245,11.93.0.962,test,strict_loto,3,11.93.0.962,24,8,8
1,11.93.0.962_002_20211025_0828_30,14-001-3245,11.93.0.962,test,strict_loto,3,11.93.0.962,24,8,8
1,11.93.0.962_003_20211025_0828_39,14-001-3245,11.93.0.962,test,strict_loto,3,11.93.0.962,24,8,8
1,11.93.0.962_004_20211025_0828_47,14-001-3245,11.93.0.962,test,strict_loto,3,11.93.0.962,24,8,8
1,11.93.0.962_005_20211025_0828_56,14-001-3245,11.93.0.962,test,strict_loto,3,11.93.0.962,24,8,8
1,11.93.0.962_006_20211025_0829_04,14-001-3245,11.93.0.962,test,strict_loto,3,11.93.0.962,24,8,8
1,11.93.0.962_007_20211025_0829_11,14-001-3245,11.93.0.962,test,strict_loto,3,11.93.0.962,24,8,8
1,11.93.0.962_008_20211025_0829_18,14-001-3245,11.93.0.962,test,strict_loto,3,11.93.0.962,24,8,8
1,11.93.0.976_001_20211025_0827_01,14-001-3245,11.93.0.976,train_val,strict_loto,3,11.93.0.962,24,8,8
1,11.93.0.976_002_20211025_0827_09,14-001-3245,11.93.0.976,train_val,strict_loto,3,11.93.0.962,24,8,8
1,11.93.0.976_003_20211025_0827_16,14-001-3245,11.93.0.976,train_val,strict_loto,3,11.93.0.962,24,8,8
1,11.93.0.976_004_20211025_0827_24,14-001-3245,11.93.0.976,train_val,strict_loto,3,11.93.0.962,24,8,8
1,11.93.0.976_005_20211025_0827_31,14-001-3245,11.93.0.976,train_val,strict_loto,3,11.93.0.962,24,8,8
1,11.93.0.976_006_20211025_0827_40,14-001-3245,11.93.0.976,train_val,strict_loto,3,11.93.0.962,24,8,8
1,11.93.0.976_007_20211025_0827_47,14-001-3245,11.93.0.976,train_val,strict_loto,3,11.93.0.962,24,8,8
1,11.93.0.976_008_20211025_0828_04,14-001-3245,11.93.0.976,train_val,strict_loto,3,11.93.0.962,24,8,8
2,11.93.0.854_001_20211025_0825_34,14-001-3245,11.93.0.854,train_val,strict_loto,3,11.93.0.976,24,8,8
2,11.93.0.854_002_20211025_0825_41,14-001-3245,11.93.0.854,train_val,strict_loto,3,11.93.0.976,24,8,8
2,11.93.0.854_003_20211025_0825_48,14-001-3245,11.93.0.854,train_val,strict_loto,3,11.93.0.976,24,8,8
2,11.93.0.854_004_20211025_0825_56,14-001-3245,11.93.0.854,train_val,strict_loto,3,11.93.0.976,24,8,8
2,11.93.0.854_005_20211025_0826_04,14-001-3245,11.93.0.854,train_val,strict_loto,3,11.93.0.976,24,8,8
2,11.93.0.854_006_20211025_0826_13,14-001-3245,11.93.0.854,train_val,strict_loto,3,11.93.0.976,24,8,8
2,11.93.0.854_007_20211025_0826_26,14-001-3245,11.93.0.854,train_val,strict_loto,3,11.93.0.976,24,8,8
2,11.93.0.854_008_20211025_0826_34,14-001-3245,11.93.0.854,train_val,strict_loto,3,11.93.0.976,24,8,8
2,11.93.0.962_001_20211025_0828_23,14-001-3245,11.93.0.962,train_val,strict_loto,3,11.93.0.976,24,8,8
2,11.93.0.962_002_20211025_0828_30,14-001-3245,11.93.0.962,train_val,strict_loto,3,11.93.0.976,24,8,8
2,11.93.0.962_003_20211025_0828_39,14-001-3245,11.93.0.962,train_val,strict_loto,3,11.93.0.976,24,8,8
2,11.93.0.962_004_20211025_0828_47,14-001-3245,11.93.0.962,train_val,strict_loto,3,11.93.0.976,24,8,8
2,11.93.0.962_005_20211025_0828_56,14-001-3245,11.93.0.962,train_val,strict_loto,3,11.93.0.976,24,8,8
2,11.93.0.962_006_20211025_0829_04,14-001-3245,11.93.0.962,train_val,strict_loto,3,11.93.0.976,24,8,8
2,11.93.0.962_007_20211025_0829_11,14-001-3245,11.93.0.962,train_val,strict_loto,3,11.93.0.976,24,8,8
2,11.93.0.962_008_20211025_0829_18,14-001-3245,11.93.0.962,train_val,strict_loto,3,11.93.0.976,24,8,8
2,11.93.0.976_001_20211025_0827_01,14-001-3245,11.93.0.976,test,strict_loto,3,11.93.0.976,24,8,8
2,11.93.0.976_002_20211025_0827_09,14-001-3245,11.93.0.976,test,strict_loto,3,11.93.0.976,24,8,8
2,11.93.0.976_003_20211025_0827_16,14-001-3245,11.93.0.976,test,strict_loto,3,11.93.0.976,24,8,8
2,11.93.0.976_004_20211025_0827_24,14-001-3245,11.93.0.976,test,strict_loto,3,11.93.0.976,24,8,8
2,11.93.0.976_005_20211025_0827_31,14-001-3245,11.93.0.976,test,strict_loto,3,11.93.0.976,24,8,8
2,11.93.0.976_006_20211025_0827_40,14-001-3245,11.93.0.976,test,strict_loto,3,11.93.0.976,24,8,8
2,11.93.0.976_007_20211025_0827_47,14-001-3245,11.93.0.976,test,strict_loto,3,11.93.0.976,24,8,8
2,11.93.0.976_008_20211025_0828_04,14-001-3245,11.93.0.976,test,strict_loto,3,11.93.0.976,24,8,8
0,11.93.0.1042_001_20211019_0804_06,14-001-3247,11.93.0.1042,test,strict_loto,3,11.93.0.1042,24,8,8
0,11.93.0.1042_002_20211019_0804_15,14-001-3247,11.93.0.1042,test,strict_loto,3,11.93.0.1042,24,8,8
0,11.93.0.1042_003_20211019_0804_22,14-001-3247,11.93.0.1042,test,strict_loto,3,11.93.0.1042,24,8,8
0,11.93.0.1042_004_20211019_0804_32,14-001-3247,11.93.0.1042,test,strict_loto,3,11.93.0.1042,24,8,8
0,11.93.0.1042_005_20211019_0804_40,14-001-3247,11.93.0.1042,test,strict_loto,3,11.93.0.1042,24,8,8
0,11.93.0.1042_006_20211019_0804_49,14-001-3247,11.93.0.1042,test,strict_loto,3,11.93.0.1042,24,8,8
0,11.93.0.1042_007_20211019_0804_59,14-001-3247,11.93.0.1042,test,strict_loto,3,11.93.0.1042,24,8,8
0,11.93.0.1042_008_20211019_0805_07,14-001-3247,11.93.0.1042,test,strict_loto,3,11.93.0.1042,24,8,8
0,11.93.0.226_001_20211019_0802_35,14-001-3247,11.93.0.226,train_val,strict_loto,3,11.93.0.1042,24,8,8
0,11.93.0.226_002_20211019_0802_43,14-001-3247,11.93.0.226,train_val,strict_loto,3,11.93.0.1042,24,8,8
0,11.93.0.226_003_20211019_0802_57,14-001-3247,11.93.0.226,train_val,strict_loto,3,11.93.0.1042,24,8,8
0,11.93.0.226_004_20211019_0803_04,14-001-3247,11.93.0.226,train_val,strict_loto,3,11.93.0.1042,24,8,8
0,11.93.0.226_005_20211019_0803_13,14-001-3247,11.93.0.226,train_val,strict_loto,3,11.93.0.1042,24,8,8
0,11.93.0.226_006_20211019_0803_20,14-001-3247,11.93.0.226,train_val,strict_loto,3,11.93.0.1042,24,8,8
0,11.93.0.226_007_20211019_0803_28,14-001-3247,11.93.0.226,train_val,strict_loto,3,11.93.0.1042,24,8,8
0,11.93.0.226_008_20211019_0803_36,14-001-3247,11.93.0.226,train_val,strict_loto,3,11.93.0.1042,24,8,8
0,11.93.0.913_001_20211019_0801_11,14-001-3247,11.93.0.913,train_val,strict_loto,3,11.93.0.1042,24,8,8
0,11.93.0.913_002_20211019_0801_18,14-001-3247,11.93.0.913,train_val,strict_loto,3,11.93.0.1042,24,8,8
0,11.93.0.913_003_20211019_0801_27,14-001-3247,11.93.0.913,train_val,strict_loto,3,11.93.0.1042,24,8,8
0,11.93.0.913_004_20211019_0801_36,14-001-3247,11.93.0.913,train_val,strict_loto,3,11.93.0.1042,24,8,8
0,11.93.0.913_005_20211019_0801_43,14-001-3247,11.93.0.913,train_val,strict_loto,3,11.93.0.1042,24,8,8
0,11.93.0.913_006_20211019_0801_51,14-001-3247,11.93.0.913,train_val,strict_loto,3,11.93.0.1042,24,8,8
0,11.93.0.913_007_20211019_0801_59,14-001-3247,11.93.0.913,train_val,strict_loto,3,11.93.0.1042,24,8,8
0,11.93.0.913_008_20211019_0802_07,14-001-3247,11.93.0.913,train_val,strict_loto,3,11.93.0.1042,24,8,8
1,11.93.0.1042_001_20211019_0804_06,14-001-3247,11.93.0.1042,train_val,strict_loto,3,11.93.0.226,24,8,8
1,11.93.0.1042_002_20211019_0804_15,14-001-3247,11.93.0.1042,train_val,strict_loto,3,11.93.0.226,24,8,8
1,11.93.0.1042_003_20211019_0804_22,14-001-3247,11.93.0.1042,train_val,strict_loto,3,11.93.0.226,24,8,8
1,11.93.0.1042_004_20211019_0804_32,14-001-3247,11.93.0.1042,train_val,strict_loto,3,11.93.0.226,24,8,8
1,11.93.0.1042_005_20211019_0804_40,14-001-3247,11.93.0.1042,train_val,strict_loto,3,11.93.0.226,24,8,8
1,11.93.0.1042_006_20211019_0804_49,14-001-3247,11.93.0.1042,train_val,strict_loto,3,11.93.0.226,24,8,8
1,11.93.0.1042_007_20211019_0804_59,14-001-3247,11.93.0.1042,train_val,strict_loto,3,11.93.0.226,24,8,8
1,11.93.0.1042_008_20211019_0805_07,14-001-3247,11.93.0.1042,train_val,strict_loto,3,11.93.0.226,24,8,8
1,11.93.0.226_001_20211019_0802_35,14-001-3247,11.93.0.226,test,strict_loto,3,11.93.0.226,24,8,8
1,11.93.0.226_002_20211019_0802_43,14-001-3247,11.93.0.226,test,strict_loto,3,11.93.0.226,24,8,8
1,11.93.0.226_003_20211019_0802_57,14-001-3247,11.93.0.226,test,strict_loto,3,11.93.0.226,24,8,8
1,11.93.0.226_004_20211019_0803_04,14-001-3247,11.93.0.226,test,strict_loto,3,11.93.0.226,24,8,8
1,11.93.0.226_005_20211019_0803_13,14-001-3247,11.93.0.226,test,strict_loto,3,11.93.0.226,24,8,8
1,11.93.0.226_006_20211019_0803_20,14-001-3247,11.93.0.226,test,strict_loto,3,11.93.0.226,24,8,8
1,11.93.0.226_007_20211019_0803_28,14-001-3247,11.93.0.226,test,strict_loto,3,11.93.0.226,24,8,8
1,11.93.0.226_008_20211019_0803_36,14-001-3247,11.93.0.226,test,strict_loto,3,11.93.0.226,24,8,8
1,11.93.0.913_001_20211019_0801_11,14-001-3247,11.93.0.913,train_val,strict_loto,3,11.93.0.226,24,8,8
1,11.93.0.913_002_20211019_0801_18,14-001-3247,11.93.0.913,train_val,strict_loto,3,11.93.0.226,24,8,8
1,11.93.0.913_003_20211019_0801_27,14-001-3247,11.93.0.913,train_val,strict_loto,3,11.93.0.226,24,8,8
1,11.93.0.913_004_20211019_0801_36,14-001-3247,11.93.0.913,train_val,strict_loto,3,11.93.0.226,24,8,8
1,11.93.0.913_005_20211019_0801_43,14-001-3247,11.93.0.913,train_val,strict_loto,3,11.93.0.226,24,8,8
1,11.93.0.913_006_20211019_0801_51,14-001-3247,11.93.0.913,train_val,strict_loto,3,11.93.0.226,24,8,8
1,11.93.0.913_007_20211019_0801_59,14-001-3247,11.93.0.913,train_val,strict_loto,3,11.93.0.226,24,8,8
1,11.93.0.913_008_20211019_0802_07,14-001-3247,11.93.0.913,train_val,strict_loto,3,11.93.0.226,24,8,8
2,11.93.0.1042_001_20211019_0804_06,14-001-3247,11.93.0.1042,train_val,strict_loto,3,11.93.0.913,24,8,8
2,11.93.0.1042_002_20211019_0804_15,14-001-3247,11.93.0.1042,train_val,strict_loto,3,11.93.0.913,24,8,8
2,11.93.0.1042_003_20211019_0804_22,14-001-3247,11.93.0.1042,train_val,strict_loto,3,11.93.0.913,24,8,8
2,11.93.0.1042_004_20211019_0804_32,14-001-3247,11.93.0.1042,train_val,strict_loto,3,11.93.0.913,24,8,8
2,11.93.0.1042_005_20211019_0804_40,14-001-3247,11.93.0.1042,train_val,strict_loto,3,11.93.0.913,24,8,8
2,11.93.0.1042_006_20211019_0804_49,14-001-3247,11.93.0.1042,train_val,strict_loto,3,11.93.0.913,24,8,8
2,11.93.0.1042_007_20211019_0804_59,14-001-3247,11.93.0.1042,train_val,strict_loto,3,11.93.0.913,24,8,8
2,11.93.0.1042_008_20211019_0805_07,14-001-3247,11.93.0.1042,train_val,strict_loto,3,11.93.0.913,24,8,8
2,11.93.0.226_001_20211019_0802_35,14-001-3247,11.93.0.226,train_val,strict_loto,3,11.93.0.913,24,8,8
2,11.93.0.226_002_20211019_0802_43,14-001-3247,11.93.0.226,train_val,strict_loto,3,11.93.0.913,24,8,8
2,11.93.0.226_003_20211019_0802_57,14-001-3247,11.93.0.226,train_val,strict_loto,3,11.93.0.913,24,8,8
2,11.93.0.226_004_20211019_0803_04,14-001-3247,11.93.0.226,train_val,strict_loto,3,11.93.0.913,24,8,8
2,11.93.0.226_005_20211019_0803_13,14-001-3247,11.93.0.226,train_val,strict_loto,3,11.93.0.913,24,8,8
2,11.93.0.226_006_20211019_0803_20,14-001-3247,11.93.0.226,train_val,strict_loto,3,11.93.0.913,24,8,8
2,11.93.0.226_007_20211019_0803_28,14-001-3247,11.93.0.226,train_val,strict_loto,3,11.93.0.913,24,8,8
2,11.93.0.226_008_20211019_0803_36,14-001-3247,11.93.0.226,train_val,strict_loto,3,11.93.0.913,24,8,8
2,11.93.0.913_001_20211019_0801_11,14-001-3247,11.93.0.913,test,strict_loto,3,11.93.0.913,24,8,8
2,11.93.0.913_002_20211019_0801_18,14-001-3247,11.93.0.913,test,strict_loto,3,11.93.0.913,24,8,8
2,11.93.0.913_003_20211019_0801_27,14-001-3247,11.93.0.913,test,strict_loto,3,11.93.0.913,24,8,8
2,11.93.0.913_004_20211019_0801_36,14-001-3247,11.93.0.913,test,strict_loto,3,11.93.0.913,24,8,8
2,11.93.0.913_005_20211019_0801_43,14-001-3247,11.93.0.913,test,strict_loto,3,11.93.0.913,24,8,8
2,11.93.0.913_006_20211019_0801_51,14-001-3247,11.93.0.913,test,strict_loto,3,11.93.0.913,24,8,8
2,11.93.0.913_007_20211019_0801_59,14-001-3247,11.93.0.913,test,strict_loto,3,11.93.0.913,24,8,8
2,11.93.0.913_008_20211019_0802_07,14-001-3247,11.93.0.913,test,strict_loto,3,11.93.0.913,24,8,8
0,11.93.0.205_001_20211012_1335_48,14-001-358,11.93.0.205,test,strict_loto,3,11.93.0.205,20,4,8
0,11.93.0.205_002_20211012_1335_55,14-001-358,11.93.0.205,test,strict_loto,3,11.93.0.205,20,4,8
0,11.93.0.205_003_20211012_1336_06,14-001-358,11.93.0.205,test,strict_loto,3,11.93.0.205,20,4,8
0,11.93.0.205_004_20211012_1336_25,14-001-358,11.93.0.205,test,strict_loto,3,11.93.0.205,20,4,8
0,11.93.0.22_001_20211012_1338_00,14-001-358,11.93.0.22,train_val,strict_loto,3,11.93.0.205,20,4,8
0,11.93.0.22_002_20211012_1338_07,14-001-358,11.93.0.22,train_val,strict_loto,3,11.93.0.205,20,4,8
0,11.93.0.22_003_20211012_1338_15,14-001-358,11.93.0.22,train_val,strict_loto,3,11.93.0.205,20,4,8
0,11.93.0.22_004_20211012_1338_22,14-001-358,11.93.0.22,train_val,strict_loto,3,11.93.0.205,20,4,8
0,11.93.0.22_005_20211012_1338_34,14-001-358,11.93.0.22,train_val,strict_loto,3,11.93.0.205,20,4,8
0,11.93.0.22_006_20211012_1338_42,14-001-358,11.93.0.22,train_val,strict_loto,3,11.93.0.205,20,4,8
0,11.93.0.22_007_20211012_1338_51,14-001-358,11.93.0.22,train_val,strict_loto,3,11.93.0.205,20,4,8
0,11.93.0.22_008_20211012_1338_58,14-001-358,11.93.0.22,train_val,strict_loto,3,11.93.0.205,20,4,8
0,11.93.0.908_001_20211012_1336_47,14-001-358,11.93.0.908,train_val,strict_loto,3,11.93.0.205,20,4,8
0,11.93.0.908_002_20211012_1336_54,14-001-358,11.93.0.908,train_val,strict_loto,3,11.93.0.205,20,4,8
0,11.93.0.908_003_20211012_1337_05,14-001-358,11.93.0.908,train_val,strict_loto,3,11.93.0.205,20,4,8
0,11.93.0.908_004_20211012_1337_13,14-001-358,11.93.0.908,train_val,strict_loto,3,11.93.0.205,20,4,8
0,11.93.0.908_005_20211012_1337_20,14-001-358,11.93.0.908,train_val,strict_loto,3,11.93.0.205,20,4,8
0,11.93.0.908_006_20211012_1337_28,14-001-358,11.93.0.908,train_val,strict_loto,3,11.93.0.205,20,4,8
0,11.93.0.908_007_20211012_1337_36,14-001-358,11.93.0.908,train_val,strict_loto,3,11.93.0.205,20,4,8
0,11.93.0.908_008_20211012_1337_44,14-001-358,11.93.0.908,train_val,strict_loto,3,11.93.0.205,20,4,8
1,11.93.0.205_001_20211012_1335_48,14-001-358,11.93.0.205,train_val,strict_loto,3,11.93.0.22,20,4,8
1,11.93.0.205_002_20211012_1335_55,14-001-358,11.93.0.205,train_val,strict_loto,3,11.93.0.22,20,4,8
1,11.93.0.205_003_20211012_1336_06,14-001-358,11.93.0.205,train_val,strict_loto,3,11.93.0.22,20,4,8
1,11.93.0.205_004_20211012_1336_25,14-001-358,11.93.0.205,train_val,strict_loto,3,11.93.0.22,20,4,8
1,11.93.0.22_001_20211012_1338_00,14-001-358,11.93.0.22,test,strict_loto,3,11.93.0.22,20,4,8
1,11.93.0.22_002_20211012_1338_07,14-001-358,11.93.0.22,test,strict_loto,3,11.93.0.22,20,4,8
1,11.93.0.22_003_20211012_1338_15,14-001-358,11.93.0.22,test,strict_loto,3,11.93.0.22,20,4,8
1,11.93.0.22_004_20211012_1338_22,14-001-358,11.93.0.22,test,strict_loto,3,11.93.0.22,20,4,8
1,11.93.0.22_005_20211012_1338_34,14-001-358,11.93.0.22,test,strict_loto,3,11.93.0.22,20,4,8
1,11.93.0.22_006_20211012_1338_42,14-001-358,11.93.0.22,test,strict_loto,3,11.93.0.22,20,4,8
1,11.93.0.22_007_20211012_1338_51,14-001-358,11.93.0.22,test,strict_loto,3,11.93.0.22,20,4,8
1,11.93.0.22_008_20211012_1338_58,14-001-358,11.93.0.22,test,strict_loto,3,11.93.0.22,20,4,8
1,11.93.0.908_001_20211012_1336_47,14-001-358,11.93.0.908,train_val,strict_loto,3,11.93.0.22,20,4,8
1,11.93.0.908_002_20211012_1336_54,14-001-358,11.93.0.908,train_val,strict_loto,3,11.93.0.22,20,4,8
1,11.93.0.908_003_20211012_1337_05,14-001-358,11.93.0.908,train_val,strict_loto,3,11.93.0.22,20,4,8
1,11.93.0.908_004_20211012_1337_13,14-001-358,11.93.0.908,train_val,strict_loto,3,11.93.0.22,20,4,8
1,11.93.0.908_005_20211012_1337_20,14-001-358,11.93.0.908,train_val,strict_loto,3,11.93.0.22,20,4,8
1,11.93.0.908_006_20211012_1337_28,14-001-358,11.93.0.908,train_val,strict_loto,3,11.93.0.22,20,4,8
1,11.93.0.908_007_20211012_1337_36,14-001-358,11.93.0.908,train_val,strict_loto,3,11.93.0.22,20,4,8
1,11.93.0.908_008_20211012_1337_44,14-001-358,11.93.0.908,train_val,strict_loto,3,11.93.0.22,20,4,8
2,11.93.0.205_001_20211012_1335_48,14-001-358,11.93.0.205,train_val,strict_loto,3,11.93.0.908,20,4,8
2,11.93.0.205_002_20211012_1335_55,14-001-358,11.93.0.205,train_val,strict_loto,3,11.93.0.908,20,4,8
2,11.93.0.205_003_20211012_1336_06,14-001-358,11.93.0.205,train_val,strict_loto,3,11.93.0.908,20,4,8
2,11.93.0.205_004_20211012_1336_25,14-001-358,11.93.0.205,train_val,strict_loto,3,11.93.0.908,20,4,8
2,11.93.0.22_001_20211012_1338_00,14-001-358,11.93.0.22,train_val,strict_loto,3,11.93.0.908,20,4,8
2,11.93.0.22_002_20211012_1338_07,14-001-358,11.93.0.22,train_val,strict_loto,3,11.93.0.908,20,4,8
2,11.93.0.22_003_20211012_1338_15,14-001-358,11.93.0.22,train_val,strict_loto,3,11.93.0.908,20,4,8
2,11.93.0.22_004_20211012_1338_22,14-001-358,11.93.0.22,train_val,strict_loto,3,11.93.0.908,20,4,8
2,11.93.0.22_005_20211012_1338_34,14-001-358,11.93.0.22,train_val,strict_loto,3,11.93.0.908,20,4,8
2,11.93.0.22_006_20211012_1338_42,14-001-358,11.93.0.22,train_val,strict_loto,3,11.93.0.908,20,4,8
2,11.93.0.22_007_20211012_1338_51,14-001-358,11.93.0.22,train_val,strict_loto,3,11.93.0.908,20,4,8
2,11.93.0.22_008_20211012_1338_58,14-001-358,11.93.0.22,train_val,strict_loto,3,11.93.0.908,20,4,8
2,11.93.0.908_001_20211012_1336_47,14-001-358,11.93.0.908,test,strict_loto,3,11.93.0.908,20,4,8
2,11.93.0.908_002_20211012_1336_54,14-001-358,11.93.0.908,test,strict_loto,3,11.93.0.908,20,4,8
2,11.93.0.908_003_20211012_1337_05,14-001-358,11.93.0.908,test,strict_loto,3,11.93.0.908,20,4,8
2,11.93.0.908_004_20211012_1337_13,14-001-358,11.93.0.908,test,strict_loto,3,11.93.0.908,20,4,8
2,11.93.0.908_005_20211012_1337_20,14-001-358,11.93.0.908,test,strict_loto,3,11.93.0.908,20,4,8
2,11.93.0.908_006_20211012_1337_28,14-001-358,11.93.0.908,test,strict_loto,3,11.93.0.908,20,4,8
2,11.93.0.908_007_20211012_1337_36,14-001-358,11.93.0.908,test,strict_loto,3,11.93.0.908,20,4,8
2,11.93.0.908_008_20211012_1337_44,14-001-358,11.93.0.908,test,strict_loto,3,11.93.0.908,20,4,8
0,11.93.0.1153_001_20211005_0749_33,14-001-458,11.93.0.1153,test,strict_loto,3,11.93.0.1153,24,8,8
0,11.93.0.1153_002_20211005_0749_41,14-001-458,11.93.0.1153,test,strict_loto,3,11.93.0.1153,24,8,8
0,11.93.0.1153_003_20211005_0749_50,14-001-458,11.93.0.1153,test,strict_loto,3,11.93.0.1153,24,8,8
0,11.93.0.1153_004_20211005_0749_58,14-001-458,11.93.0.1153,test,strict_loto,3,11.93.0.1153,24,8,8
0,11.93.0.1153_005_20211005_0750_10,14-001-458,11.93.0.1153,test,strict_loto,3,11.93.0.1153,24,8,8
0,11.93.0.1153_006_20211005_0750_20,14-001-458,11.93.0.1153,test,strict_loto,3,11.93.0.1153,24,8,8
0,11.93.0.1153_007_20211005_0750_30,14-001-458,11.93.0.1153,test,strict_loto,3,11.93.0.1153,24,8,8
0,11.93.0.1153_008_20211005_0750_39,14-001-458,11.93.0.1153,test,strict_loto,3,11.93.0.1153,24,8,8
0,11.93.0.1190_001_20211005_0752_33,14-001-458,11.93.0.1190,train_val,strict_loto,3,11.93.0.1153,24,8,8
0,11.93.0.1190_002_20211005_0752_40,14-001-458,11.93.0.1190,train_val,strict_loto,3,11.93.0.1153,24,8,8
0,11.93.0.1190_003_20211005_0752_47,14-001-458,11.93.0.1190,train_val,strict_loto,3,11.93.0.1153,24,8,8
0,11.93.0.1190_004_20211005_0752_58,14-001-458,11.93.0.1190,train_val,strict_loto,3,11.93.0.1153,24,8,8
